Date,prec_qc,prec_chirps,day,month,year,tmax_qc,tmin_qc,tmean,rhum,sbright
1996-11-25,5.8,0,25,11,1996,20.8,13.6,16.4,92,6.5
1996-11-26,0,0,26,11,1996,22.6,14.6,17.5,85,5.9
1996-11-27,1.4,0,27,11,1996,20.8,14.4,16.6,92,5.6
1996-11-28,1.7,36.4497,28,11,1996,NA,14.6,15.7,90,4.5
1996-11-29,5.7,0,29,11,1996,19.2,14,16,93,2.9
1996-11-30,3,0,30,11,1996,22.4,14.8,17,83,4.7
1996-12-01,NA,0,1,12,1996,20.4,14.6,16.4,90,4.7
1996-12-02,NA,0,2,12,1996,21.8,13.8,16.8,86,5.3
1996-12-03,NA,32.3761,3,12,1996,19.4,13.6,15.6,91,4.3
1996-12-04,NA,10.792,4,12,1996,20,12.4,15.4,90,5.1
1996-12-05,NA,0,5,12,1996,19.2,14,15.6,90,3
1996-12-06,NA,4.2402,6,12,1996,20.2,12.4,15.2,89,4.4
1996-12-07,NA,0,7,12,1996,21.6,13,16.5,86,7.5
1996-12-08,NA,21.2009,8,12,1996,19,13.6,15.5,94,1.9
1996-12-09,NA,4.2402,9,12,1996,18.2,12.6,14.1,92,2
1996-12-10,NA,0,10,12,1996,20.6,11.2,15.9,93,7.4
1996-12-11,NA,12.8684,11,12,1996,19,13.8,16.1,93,1.2
1996-12-12,NA,8.5789,12,12,1996,19.2,13.6,15.6,93,3
1996-12-13,NA,0,13,12,1996,20.2,14.2,16.7,90,1.9
1996-12-14,NA,0,14,12,1996,21.8,13,17.3,85,6.6
1996-12-15,NA,25.7367,15,12,1996,19,14,15.5,90,0
1996-12-16,NA,0,16,12,1996,21.8,11.4,16.9,89,6.6
1996-12-17,NA,5.0028,17,12,1996,19.6,13.2,16.5,92,2.1
1996-12-18,NA,2.5014,18,12,1996,22.4,11.6,17.3,83,4.6
1996-12-19,NA,2.5014,19,12,1996,21,12.4,16.7,85,1.3
1996-12-20,NA,0,20,12,1996,23.2,12,17.2,81,7.6
1996-12-21,NA,0,21,12,1996,22.8,13.4,17.6,85,5.1
1996-12-22,NA,9.1682,22,12,1996,20.8,15,17.2,88,1.3
1996-12-23,NA,0,23,12,1996,22,13.2,16.5,91,3.8
1996-12-24,NA,0,24,12,1996,21,14,17.3,89,1.3
1996-12-25,NA,0,25,12,1996,22.8,14.6,18.8,83,3.6
1996-12-26,NA,0,26,12,1996,21.8,15.2,17.5,88,3.2
1996-12-27,NA,48.9179,27,12,1996,19.8,14.8,16.7,91,0.1
1996-12-28,NA,0,28,12,1996,17,14.2,16.2,90,0
1996-12-29,NA,0,29,12,1996,20.4,13.2,16,90,2.9
1996-12-30,NA,0,30,12,1996,21.2,13,15.9,87,3.1
1996-12-31,5.7,0,31,12,1996,20.4,14,16,91,6
1997-01-01,8.3,0,1,1,1997,18.6,14.2,15.1,96,1
1997-01-02,11.5,0,2,1,1997,19,NA,15.4,92,2.4
1997-01-03,5,0,3,1,1997,18.4,NA,15.6,92,0.2
1997-01-04,0,0,4,1,1997,20.4,13.6,16.3,87,4.9
1997-01-05,0,0,5,1,1997,20.8,13.2,16.3,86,5.5
1997-01-06,8.6,0,6,1,1997,19.2,14.4,15.8,92,0.7
1997-01-07,6,30.561,7,1,1997,17.8,13.8,15.4,91,0
1997-01-08,0,0,8,1,1997,21.8,12.2,16.4,89,6.4
1997-01-09,8.7,0,9,1,1997,19.2,12.6,16.3,89,2
1997-01-10,7.5,0,10,1,1997,19,14,15.1,93,0.4
1997-01-11,2.4,0,11,1,1997,20.4,13,15.9,89,4.5
1997-01-12,0.5,0,12,1,1997,19.8,13.8,15.9,91,1
1997-01-13,0,0,13,1,1997,21.8,14,17,83,7.6
1997-01-14,0,0,14,1,1997,21.6,12,16.8,85,8.5
1997-01-15,0,22.4876,15,1,1997,20.8,12.6,15.9,88,4.6
1997-01-16,26.2,0,16,1,1997,20.2,14.2,15.9,93,3.5
1997-01-17,3.8,12.4622,17,1,1997,18.8,NA,15.4,92,3
1997-01-18,13.3,0,18,1,1997,20,NA,16.1,91,5
1997-01-19,0,0,19,1,1997,20.8,11.4,16.4,89,7.3
1997-01-20,0.5,37.3866,20,1,1997,19.2,11.8,15.3,92,1.6
1997-01-21,5.4,0,21,1,1997,NA,13,16.5,87,3.4
1997-01-22,1.2,15.0444,22,1,1997,NA,10.8,15.9,87,6.4
1997-01-23,9.6,30.0888,23,1,1997,21.4,13.6,16.5,87,5.3
1997-01-24,2.2,15.0444,24,1,1997,20.4,11,15.4,89,5.2
1997-01-25,57.6,0,25,1,1997,NA,NA,15.4,96,1.3
1997-01-26,0.6,0,26,1,1997,NA,NA,15.9,95,3.3
1997-01-27,6.7,0,27,1,1997,20.4,13.8,15.8,92,4.4
1997-01-28,0,0,28,1,1997,20.8,13,16.2,88,5.7
1997-01-29,0,0,29,1,1997,NA,13.2,16.7,87,5.8
1997-01-30,0,0,30,1,1997,NA,13.8,16.9,86,5.2
1997-01-31,3.6,0,31,1,1997,19.6,12.6,15.6,89,5.9
1997-02-01,4.8,0,1,2,1997,20.4,13.6,16,89,5.7
1997-02-02,3.4,0,2,2,1997,20.8,13,16.4,83,4.6
1997-02-03,2.3,9.1558,3,2,1997,21.6,13.4,16.5,89,5
1997-02-04,4.2,18.3116,4,2,1997,20.4,12.2,15.5,92,1.9
1997-02-05,26,9.1558,5,2,1997,20,11,14.9,90,3.3
1997-02-06,0.5,0,6,2,1997,21.2,NA,15.6,91,5.4
1997-02-07,0.8,0,7,2,1997,19.8,NA,15.6,93,4.5
1997-02-08,5.2,13.8278,8,2,1997,20.8,14.2,16.3,91,3.1
1997-02-09,43.7,27.6557,9,2,1997,NA,13.4,17,82,3.1
1997-02-10,8.6,0,10,2,1997,NA,12.8,16.2,84,5.5
1997-02-11,18.5,29.7049,11,2,1997,19.8,13.8,16.1,88,0.5
1997-02-12,20,9.9016,12,2,1997,21.4,13.4,16.1,89,3.1
1997-02-13,0,11.3162,13,2,1997,22.4,13,17,84,8
1997-02-14,0,0,14,2,1997,23.6,NA,17.1,92,6.7
1997-02-15,16,22.6323,15,2,1997,21.4,NA,17.1,89,4
1997-02-16,3,12.4411,16,2,1997,NA,NA,16.2,93,1.4
1997-02-17,0.5,12.4411,17,2,1997,NA,14,16.1,92,2.3
1997-02-18,0.4,12.4411,18,2,1997,22.6,12.4,17,85,8.4
1997-02-19,42.2,0,19,2,1997,21.2,14.6,17.5,90,6.1
1997-02-20,2.7,24.8823,20,2,1997,21,13.2,17,92,5.6
1997-02-21,8.2,0,21,2,1997,21.6,NA,17.7,83,4.4
1997-02-22,4.4,8.7591,22,2,1997,22.4,NA,18.1,87,6
1997-02-23,3.2,17.5183,23,2,1997,21,15.6,17.5,92,0.2
1997-02-24,17.8,4.3796,24,2,1997,20.8,15.4,17.4,95,0.5
1997-02-25,7.5,8.7591,25,2,1997,20.6,15,17.2,90,0.1
1997-02-26,0.6,7.5664,26,2,1997,23.6,14.8,17.9,85,5.5
1997-02-27,0,0,27,2,1997,23.8,13.2,18.1,89,7.1
1997-02-28,0,0,28,2,1997,23,14.6,18.3,83,5.6
1997-03-01,0.6,10.3306,1,3,1997,20,15.8,17.5,88,NA
1997-03-02,1.8,8.6088,2,3,1997,22,14.6,17.9,87,NA
1997-03-03,0,7.7259,3,3,1997,22.2,15.2,16.8,92,NA
1997-03-04,13.6,0,4,3,1997,22.8,14.4,17.8,87,NA
1997-03-05,0,0,5,3,1997,20.4,15.2,16.8,92,NA
1997-03-06,0,0,6,3,1997,22.8,13.2,17.2,81,NA
1997-03-07,0,0,7,3,1997,23.6,11,17.1,87,NA
1997-03-08,0,0,8,3,1997,25,12,17.7,88,NA
1997-03-09,18.5,0,9,3,1997,22.8,12.6,18.1,82,NA
1997-03-10,38.8,13.5802,10,3,1997,21.4,15.6,18,89,NA
1997-03-11,6,13.8973,11,3,1997,22.4,14.6,17.4,89,NA
1997-03-12,37.7,21.0092,12,3,1997,22.8,13.2,18,83,NA
1997-03-13,5.3,15.8567,13,3,1997,15.6,14.8,15,94,NA
1997-03-14,0,0,14,3,1997,25.4,11.6,17.6,85,NA
1997-03-15,1.2,16.2558,15,3,1997,23.4,13,17.3,91,NA
1997-03-16,22.3,24.2918,16,3,1997,19.6,NA,17,90,NA
1997-03-17,0,12.1459,17,3,1997,NA,NA,16,93,NA
1997-03-18,10.4,0,18,3,1997,NA,14.6,16.2,93,NA
1997-03-19,0,0,19,3,1997,20.4,13.2,16.5,89,NA
1997-03-20,0,12.1459,20,3,1997,20.6,12.4,16.4,85,NA
1997-03-21,0,0,21,3,1997,NA,13.6,15.9,87,NA
1997-03-22,0,0,22,3,1997,NA,11.2,16,87,NA
1997-03-23,0,0,23,3,1997,NA,12.4,16.1,86,NA
1997-03-24,0.3,0,24,3,1997,21.6,11.2,16,90,NA
1997-03-25,0,0,25,3,1997,21.2,13.6,16.5,86,NA
1997-03-26,0,0,26,3,1997,21,11.8,16.1,81,NA
1997-03-27,0,0,27,3,1997,21.6,12.2,16.1,76,NA
1997-03-28,0.5,0,28,3,1997,21.8,13.4,17,82,NA
1997-03-29,0,0,29,3,1997,21.6,13,17.3,82,NA
1997-03-30,0,0,30,3,1997,21.8,14.2,17.1,85,NA
1997-03-31,12.4,17.9819,31,3,1997,20.2,12.4,15.4,94,NA
1997-04-01,9,0,1,4,1997,19.4,14.4,15.9,91,2.5
1997-04-02,1.2,0,2,4,1997,22.6,13,17.1,81,7.6
1997-04-03,11.5,0,3,4,1997,22,14.4,17.3,81,6.4
1997-04-04,17,31.2726,4,4,1997,21.6,13.6,16.8,88,4.6
1997-04-05,3.2,0,5,4,1997,23,14.2,17.6,87,6.8
1997-04-06,1,3.7546,6,4,1997,NA,15.6,17.5,92,6.3
1997-04-07,0,11.2638,7,4,1997,NA,12.4,16.6,87,7.4
1997-04-08,0.8,3.7546,8,4,1997,21.2,15.4,17.5,90,1.1
1997-04-09,0,12.8729,9,4,1997,21,15,16.9,90,3.8
1997-04-10,5.4,0,10,4,1997,21.4,13.8,17.1,87,4.6
1997-04-11,0.3,6.6107,11,4,1997,20.4,15.6,17.1,91,0.1
1997-04-12,9.7,6.6759,12,4,1997,22.4,15.2,18,91,7.4
1997-04-13,10,6.7019,13,4,1997,21,NA,17.5,92,3.8
1997-04-14,3.6,8.9446,14,4,1997,21.8,NA,17.3,91,3.7
1997-04-15,0,5.9196,15,4,1997,22.2,13.6,18,91,6.2
1997-04-16,9.5,0,16,4,1997,22.6,12.8,17.6,89,7.2
1997-04-17,9.6,21.0265,17,4,1997,20.4,NA,18,81,5.6
1997-04-18,2.9,21.0265,18,4,1997,19.8,NA,16.7,92,0.2
1997-04-19,26.2,10.5133,19,4,1997,21.8,13.2,16.5,89,4.6
1997-04-20,13.2,31.5398,20,4,1997,20.6,13.8,16.2,93,2.8
1997-04-21,18.1,5.1791,21,4,1997,20,13,16.1,91,3.3
1997-04-22,7.6,9.4147,22,4,1997,NA,14.4,15.7,95,0.4
1997-04-23,9.9,12.539,23,4,1997,19.8,14,16,92,3.2
1997-04-24,3.2,18.8085,24,4,1997,21.4,13,17,86,5.9
1997-04-25,2.2,8.6389,25,4,1997,19.8,14.2,15.9,93,4.2
1997-04-26,7.6,0,26,4,1997,20.4,14,16.7,86,5.1
1997-04-27,10.1,0,27,4,1997,NA,14.2,16.5,90,4.5
1997-04-28,2,8.5298,28,4,1997,NA,11.4,15.8,91,7.3
1997-04-29,0,0,29,4,1997,23.2,12.8,17.9,84,8.3
1997-04-30,0,17.0596,30,4,1997,21,13.4,17.1,85,4.9
1997-05-01,0,3.325,1,5,1997,23.2,12.2,17.9,84,7.8
1997-05-02,0,11.6375,2,5,1997,24,14.6,18.5,82,7.2
1997-05-03,0.7,2.9094,3,5,1997,22.6,13.4,18,87,6.7
1997-05-04,0.2,14.5468,4,5,1997,22.8,15.6,17.7,88,4.2
1997-05-05,6.8,0,5,5,1997,24.2,12.6,18.5,81,4.4
1997-05-06,21.6,23.2624,6,5,1997,22.4,15,18.1,91,4.4
1997-05-07,0,15.5516,7,5,1997,22.2,14.8,17.5,91,2.7
1997-05-08,15.5,9.5978,8,5,1997,22.6,14.2,17.7,89,8.8
1997-05-09,12.6,6.6696,9,5,1997,19.6,13.2,17,88,2.7
1997-05-10,7.6,14.7708,10,5,1997,20.8,14,16.8,91,5.6
1997-05-11,0.1,10.7024,11,5,1997,19.6,13.6,16.5,90,5.1
1997-05-12,0,6.2431,12,5,1997,21.6,12,17.4,89,6.4
1997-05-13,0,6.2431,13,5,1997,21,14.8,17.1,90,4.1
1997-05-14,16,6.2431,14,5,1997,19.8,14,16,95,1.4
1997-05-15,0,6.2431,15,5,1997,20.6,13,17.2,88,0
1997-05-16,1.9,0,16,5,1997,20.4,13.2,17.6,87,6.2
1997-05-17,0.2,4.3204,17,5,1997,22.8,14.4,18.4,87,7.7
1997-05-18,0,4.3204,18,5,1997,NA,13.8,18.6,85,8.1
1997-05-19,0,17.2815,19,5,1997,NA,14.4,18.6,83,5.6
1997-05-20,0,0,20,5,1997,23.8,14.6,18.9,82,6.9
1997-05-21,83.2,18.3898,21,5,1997,25,14,19.3,79,7.1
1997-05-22,0,10.9367,22,5,1997,21.4,13.2,17,83,5.5
1997-05-23,0,11.9493,23,5,1997,NA,13.6,18.5,86,6.4
1997-05-24,0.6,7.5747,24,5,1997,NA,13,18.4,88,3.8
1997-05-25,4,19.9696,25,5,1997,21.6,14.6,16.5,89,1.3
1997-05-26,0.6,7.7229,26,5,1997,20,13.2,16.5,87,0.8
1997-05-27,0,3.8615,27,5,1997,NA,14,17.3,91,3.5
1997-05-28,9.7,19.3074,28,5,1997,NA,15.2,18,81,4.9
1997-05-29,35.5,11.5844,29,5,1997,20.4,15,17.3,93,2.4
1997-05-30,21.2,15.4459,30,5,1997,21.2,14.2,16.8,90,2.8
1997-05-31,3.4,7.7229,31,5,1997,22.4,13.6,17.8,81,5.3
1997-06-01,0,4.6271,1,6,1997,21.4,15,17.4,89,2.1
1997-06-02,0,9.2542,2,6,1997,22.2,13.8,17.8,89,2.8
1997-06-03,2.3,9.2542,3,6,1997,21.6,NA,17.8,88,3.6
1997-06-04,5.3,13.8813,4,6,1997,17.4,NA,15.4,92,0
1997-06-05,29.3,0,5,6,1997,20.2,12.8,17,86,3
1997-06-06,22.5,0,6,6,1997,21.2,14.6,17,93,3.8
1997-06-07,14,13.0664,7,6,1997,18.2,14,15.1,95,0
1997-06-08,6.1,13.0664,8,6,1997,20.6,13,16.3,88,0.1
1997-06-09,0.5,26.1328,9,6,1997,20.8,13.2,16.4,89,0
1997-06-10,0.7,0,10,6,1997,20.4,14.2,16.6,87,5
1997-06-11,24.4,13.0702,11,6,1997,22.8,14.4,17,90,3.9
1997-06-12,0,19.6053,12,6,1997,19.2,13,16,89,0.9
1997-06-13,7,19.6053,13,6,1997,18.6,12.6,16.4,85,0.3
1997-06-14,0,13.0702,14,6,1997,21.8,NA,17.1,85,5.2
1997-06-15,2,0,15,6,1997,NA,NA,17.4,87,6.1
1997-06-16,1,16.4179,16,6,1997,NA,14.2,17,89,4.6
1997-06-17,14,8.2089,17,6,1997,20.4,12.4,16.8,91,2.5
1997-06-18,30.5,12.3134,18,6,1997,20,14,16.3,91,1.7
1997-06-19,0,16.4179,19,6,1997,20.2,13.2,15.5,96,1.2
1997-06-20,0.5,0,20,6,1997,21.6,12.6,17.1,89,8.8
1997-06-21,7.1,9.8124,21,6,1997,22.6,14.6,17.3,83,6.2
1997-06-22,0,9.8124,22,6,1997,23,13.8,17.8,83,7.3
1997-06-23,2.8,0,23,6,1997,22.4,13.2,17.7,88,8.2
1997-06-24,39.2,33.6425,24,6,1997,19.8,14.2,16.5,91,1.5
1997-06-25,23.5,9.8124,25,6,1997,20,NA,16,91,7.3
1997-06-26,3.7,11.2512,26,6,1997,19.8,NA,16.3,88,6.1
1997-06-27,0,3.7504,27,6,1997,20.2,13.8,16.5,90,3.2
1997-06-28,4.4,0,28,6,1997,21.4,13,17.3,92,8.7
1997-06-29,0,15.0015,29,6,1997,23.2,12,17.5,83,8.5
1997-06-30,13.9,0,30,6,1997,22.8,13.8,17.6,84,5.4
1997-07-01,0,10.5328,1,7,1997,21.8,13.2,17,87,5.9
1997-07-02,0,0,2,7,1997,22.8,11.8,17,88,9.6
1997-07-03,0,0,3,7,1997,23,12.8,17.5,84,6.5
1997-07-04,0,0,4,7,1997,23.4,12.4,17.5,80,9.6
1997-07-05,0,0,5,7,1997,22.6,12.2,18,81,5
1997-07-06,0.5,4.2817,6,7,1997,23.6,12,18,78,9
1997-07-07,0,6.4225,7,7,1997,24.6,13.4,18.2,78,9.2
1997-07-08,3.5,4.2817,8,7,1997,23.6,13.2,17.6,79,8.2
1997-07-09,1.6,8.5634,9,7,1997,20.8,13.4,16.3,86,6.4
1997-07-10,0,0,10,7,1997,21.6,14.6,17.1,86,7.6
1997-07-11,0,0,11,7,1997,23.2,13.2,18.1,82,6.7
1997-07-12,0,0,12,7,1997,24,12.4,18.5,82,9.2
1997-07-13,0,0,13,7,1997,24.8,11.8,17.4,75,9.8
1997-07-14,0,7.3537,14,7,1997,23,13.4,17.9,82,6.4
1997-07-15,2.4,3.6769,15,7,1997,23.2,12.6,17.5,79,5.8
1997-07-16,31.4,8.4495,16,7,1997,21.8,14.6,17,91,7
1997-07-17,3.9,0,17,7,1997,NA,13.4,18.5,79,8.3
1997-07-18,0,8.4495,18,7,1997,NA,13.6,18.6,80,7.2
1997-07-19,0,8.4495,19,7,1997,24.6,12.8,18.2,75,8.7
1997-07-20,0,0,20,7,1997,24.8,12.2,18.4,76,9.8
1997-07-21,0,1.2555,21,7,1997,23.4,12.6,17.8,83,9
1997-07-22,0,7.5332,22,7,1997,22.6,13.4,18.1,78,1.6
1997-07-23,0,0,23,7,1997,25,12.4,19.4,70,7
1997-07-24,0,0,24,7,1997,26,12,19.5,73,7.9
1997-07-25,0,5.0222,25,7,1997,23,12.4,17.9,81,2.5
1997-07-26,0,7.005,26,7,1997,24.6,11.4,18.4,76,6.2
1997-07-27,0,32.0227,27,7,1997,21,12.2,16.8,82,0.3
1997-07-28,0,7.005,28,7,1997,20,13,15.8,85,2.2
1997-07-29,51.6,0,29,7,1997,22,13.2,16.9,87,6.5
1997-07-30,8.7,14.01,30,7,1997,21,14.4,17.1,86,5.4
1997-07-31,35.1,0,31,7,1997,22.4,14.6,17.9,87,8.2
1997-08-01,0,5.3316,1,8,1997,23.8,13.4,17.7,85,8.9
1997-08-02,0,5.3316,2,8,1997,22.6,13,17,84,6.4
1997-08-03,0,0,3,8,1997,23.6,13.4,18.4,82,8.2
1997-08-04,0,1.7772,4,8,1997,24,11,17.5,81,9.9
1997-08-05,0,0,5,8,1997,24.4,12,18.4,80,7.4
1997-08-06,0,4.8237,6,8,1997,24.6,NA,19,74,8.8
1997-08-07,0,4.8237,7,8,1997,23,NA,18,78,1.9
1997-08-08,0,1.6079,8,8,1997,23.2,11.6,16.8,84,7.1
1997-08-09,2.8,4.8237,9,8,1997,21.6,12.2,16,79,2.9
1997-08-10,1.2,1.6079,10,8,1997,23.4,11.2,16.8,81,7.5
1997-08-11,4.2,5.7673,11,8,1997,NA,13.4,17.4,85,6.9
1997-08-12,0,3.8449,12,8,1997,NA,13.8,18.3,82,7.8
1997-08-13,12,9.6122,13,8,1997,21.6,14.8,17.4,89,4.9
1997-08-14,0,0,14,8,1997,24,13.4,17.5,83,8.3
1997-08-15,0,1.9224,15,8,1997,24.8,12.4,18.2,85,9.5
1997-08-16,0,0,16,8,1997,23.4,12.6,17.9,84,9.4
1997-08-17,0,5.3183,17,8,1997,23.6,14.8,18.7,72,6.3
1997-08-18,0,5.3183,18,8,1997,24,12.6,17.1,86,7.5
1997-08-19,12.3,10.6367,19,8,1997,23.2,14.6,17,86,6.2
1997-08-20,0,2.6592,20,8,1997,24,NA,17.7,80,9.4
1997-08-21,0,0,21,8,1997,25.4,10.4,17.6,76,10
1997-08-22,0,7.5159,22,8,1997,NA,13.2,18.2,78,8.1
1997-08-23,0.3,3.7579,23,8,1997,22,12,17,93,9.4
1997-08-24,0,3.7579,24,8,1997,24.4,13.8,18.8,80,7.8
1997-08-25,NA,0,25,8,1997,NA,12.6,18.1,86,9.7
1997-08-26,NA,12.4616,26,8,1997,NA,15.6,18.8,83,3.9
1997-08-27,0,10.3846,27,8,1997,21.4,14.8,17.7,91,2.1
1997-08-28,0,0,28,8,1997,24.6,11.8,18,78,9.5
1997-08-29,0,1.8173,29,8,1997,24.4,10.8,17.8,71,9.8
1997-08-30,0,0,30,8,1997,23.4,11.2,17.3,78,8.7
1997-08-31,0,3.6346,31,8,1997,23.2,12.4,17.6,84,9.3
1997-09-01,12,9.5476,1,9,1997,20.4,15,17.1,88,3.7
1997-09-02,23.2,5.5125,2,9,1997,22.4,13,17,84,3.3
1997-09-03,0,7.8939,3,9,1997,22.6,12,16.3,90,6
1997-09-04,0,7.7616,4,9,1997,23.6,15,18,83,7.8
1997-09-05,9,10.9809,5,9,1997,22.4,14.2,17.3,90,7
1997-09-06,2.2,14.3228,6,9,1997,20.6,NA,16.2,88,6.9
1997-09-07,14.8,4.7743,7,9,1997,20,NA,16.5,90,2.1
1997-09-08,4.9,9.5485,8,9,1997,19.6,13.8,15.9,92,1.5
1997-09-09,0,0,9,9,1997,22,14.4,17,88,3.2
1997-09-10,0,4.7743,10,9,1997,NA,14.2,18,91,7
1997-09-11,0,7.2993,11,9,1997,NA,14.8,NA,NA,5.4
1997-09-12,15.2,2.4331,12,9,1997,22.6,13.6,NA,NA,7.6
1997-09-13,0,4.8662,13,9,1997,22.2,NA,17.4,86,5.5
1997-09-14,0,2.4331,14,9,1997,22.8,NA,17.5,86,4.8
1997-09-15,NA,2.4331,15,9,1997,23.8,12.6,NA,NA,9.2
1997-09-16,0,11.6887,16,9,1997,22.6,NA,NA,NA,0.8
1997-09-17,0,7.7925,17,9,1997,22.2,13.4,17.1,85,4.3
1997-09-18,1.2,3.8962,18,9,1997,23.4,13,17.9,86,7.6
1997-09-19,5.2,3.8962,19,9,1997,22.2,15.2,17.2,86,4.2
1997-09-20,20.8,0,20,9,1997,NA,13.8,17.3,85,1.8
1997-09-21,5.3,9.8735,21,9,1997,NA,14,17.1,87,3.4
1997-09-22,3.6,19.7469,22,9,1997,NA,13.4,15.4,92,0.2
1997-09-23,30.7,9.8735,23,9,1997,NA,14.2,16.2,88,1.9
1997-09-24,1.3,19.7469,24,9,1997,NA,13.8,16.6,87,0.1
1997-09-25,5.2,0,25,9,1997,22.8,14.4,17.4,84,4.4
1997-09-26,0,2.5837,26,9,1997,21.8,13.2,16.6,89,4.3
1997-09-27,0,5.1675,27,9,1997,21.6,14.4,17,87,3.9
1997-09-28,0,5.1675,28,9,1997,21.8,13.6,16.4,89,2.2
1997-09-29,NA,7.7512,29,9,1997,21.4,13.8,17.1,83,4.9
1997-09-30,NA,0,30,9,1997,23.8,12,17,88,8.1
1997-10-01,1,3.9338,1,10,1997,22,13.6,17.2,89,5.2
1997-10-02,0,7.8677,2,10,1997,21.8,13.8,16.8,92,5.3
1997-10-03,3,11.8015,3,10,1997,19.2,14,16.2,92,0.2
1997-10-04,16.6,7.8677,4,10,1997,22.2,12.4,17.3,87,5.2
1997-10-05,0.3,11.8015,5,10,1997,21.2,13.2,16.8,82,4.4
1997-10-06,0,0,6,10,1997,22,12.6,16.7,89,7.2
1997-10-07,0,2.4975,7,10,1997,NA,12.2,18.4,81,8.1
1997-10-08,0,2.7713,8,10,1997,NA,13.8,16.9,87,2.5
1997-10-09,7.9,5.2853,9,10,1997,22,13.6,17.6,86,4.9
1997-10-10,20.7,24.4437,10,10,1997,21.4,14,16.4,89,5.2
1997-10-11,1.2,22.5128,11,10,1997,NA,12.4,NA,NA,4.9
1997-10-12,8.8,22.5128,12,10,1997,21,15.2,17.6,85,3.3
1997-10-13,18,0,13,10,1997,19.2,14.2,16,90,1.6
1997-10-14,8.7,0,14,10,1997,21,13.8,16.6,83,6.9
1997-10-15,0,0,15,10,1997,20.4,13.6,16.6,78,6.1
1997-10-16,1.7,5.2414,16,10,1997,21.6,12,16.6,85,8
1997-10-17,0,14.5976,17,10,1997,21.4,14,16.4,88,2.5
1997-10-18,12.8,5.0693,18,10,1997,20.8,13.2,16.8,89,3.1
1997-10-19,0,5.9142,19,10,1997,21.8,14.4,16.7,86,3.8
1997-10-20,58,5.1319,20,10,1997,21.2,13,16.8,91,7.8
1997-10-21,23.6,14.0386,21,10,1997,21.6,12.6,16.5,87,5.8
1997-10-22,0,28.0771,22,10,1997,21.2,13.4,16.4,88,4.1
1997-10-23,0.5,0,23,10,1997,23.6,14,17.9,84,7.1
1997-10-24,0,0,24,10,1997,24.2,13.4,18.1,86,7.2
1997-10-25,17.2,0,25,10,1997,22.4,13.2,17.6,86,8
1997-10-26,0.2,6.9005,26,10,1997,23.4,14.6,18.6,86,7.3
1997-10-27,0,0,27,10,1997,23.8,14.2,18.1,87,6
1997-10-28,13.6,20.7014,28,10,1997,20.2,NA,17,87,2
1997-10-29,0.5,6.9005,29,10,1997,22.2,15.2,17.6,88,7
1997-10-30,0,0,30,10,1997,24,14.6,18.5,84,7.9
1997-10-31,3,0,31,10,1997,NA,NA,17.6,86,3.5
1997-11-01,1,3.8452,1,11,1997,NA,NA,17.3,89,4.2
1997-11-02,0.3,3.8452,2,11,1997,22.4,15,18.3,88,6.4
1997-11-03,1.1,15.3809,3,11,1997,21,15.8,17.8,90,2.5
1997-11-04,1.3,3.8452,4,11,1997,21.2,14,17.1,87,2.5
1997-11-05,0.7,7.6905,5,11,1997,22.2,15,18.3,86,2.8
1997-11-06,16.5,12.0718,6,11,1997,21.2,15.2,17,90,1.5
1997-11-07,8.2,18.1077,7,11,1997,20.2,14,16.9,88,2.2
1997-11-08,21.5,24.1436,8,11,1997,NA,14.4,16.3,91,0
1997-11-09,7.4,18.1077,9,11,1997,19.8,14.6,15.6,96,1.7
1997-11-10,0.1,0,10,11,1997,19.2,NA,15.9,92,2.2
1997-11-11,0.2,10.4794,11,11,1997,NA,NA,16.7,92,6.1
1997-11-12,1.3,10.4794,12,11,1997,NA,12.8,16.3,90,5.5
1997-11-13,0,10.4794,13,11,1997,18.4,13.6,15.8,87,4.4
1997-11-14,21.9,0,14,11,1997,18.6,13.2,15.1,90,1.1
1997-11-15,0,10.4794,15,11,1997,19,13,17.8,86,2
1997-11-16,1.5,0,16,11,1997,21.4,12.6,16.1,89,4.6
1997-11-17,0,12.6771,17,11,1997,19,14.4,16.2,87,0.9
1997-11-18,4.1,6.3386,18,11,1997,21.8,13.4,17.3,89,6.2
1997-11-19,1,0,19,11,1997,20.8,14,17.1,88,5
1997-11-20,7.8,0,20,11,1997,NA,12.8,19.5,79,5.1
1997-11-21,1,0,21,11,1997,NA,NA,18.1,89,5.3
1997-11-22,2,5.2804,22,11,1997,NA,NA,18.4,84,7.2
1997-11-23,1.5,5.2804,23,11,1997,21,15.4,17.5,86,2.4
1997-11-24,2.5,10.5607,24,11,1997,22,NA,18.1,85,5.7
1997-11-25,0.7,10.5607,25,11,1997,18.4,NA,15.5,95,5.9
1997-11-26,0,10.4691,26,11,1997,18.2,NA,15.5,89,2.8
1997-11-27,1.8,0,27,11,1997,21.4,NA,17,85,6
1997-11-28,0,0,28,11,1997,24,13.6,18,87,7.5
1997-11-29,0.1,0,29,11,1997,NA,14.6,17.3,88,6.2
1997-11-30,7.5,5.2345,30,11,1997,NA,13.8,16.8,89,4.6
1997-12-01,10.5,11.151,1,12,1997,22.4,14.2,17.5,87,5.5
1997-12-02,16,22.3019,2,12,1997,21.2,NA,16.4,92,5.2
1997-12-03,0,0,3,12,1997,22.8,NA,17.5,85,6.8
